,Chromosome,Start,End,Threshold,Sequence_id
6402,chr1,16099,16121,50,MK211374.1
6403,chr1,16408,16428,50,MK211374.1
6404,chr1,16836,16848,50,MK211374.1
6405,chr1,17124,17155,50,MK211374.1
6406,chr1,17992,18013,50,MK211374.1
6407,chr1,18172,18194,50,MK211374.1
6408,chr1,18482,18501,50,MK211374.1
6409,chr1,18716,18742,50,MK211374.1
6410,chr1,18790,18806,50,MK211374.1
6411,chr1,19977,19997,50,MK211374.1
6412,chr1,21523,21542,50,MK211374.1
6413,chr1,21929,21947,50,MK211374.1
6414,chr1,22316,22336,50,MK211374.1
6415,chr1,22467,22485,50,MK211374.1
6416,chr1,22599,22617,50,MK211374.1
6417,chr1,22920,22936,50,MK211374.1
6418,chr1,23628,23649,50,MK211374.1
6419,chr1,23901,23917,50,MK211374.1
6420,chr1,23964,23984,50,MK211374.1
6421,chr1,25087,25107,50,MK211374.1
6422,chr1,25995,26013,50,MK211374.1
6423,chr1,26146,26169,50,MK211374.1
6424,chr1,26207,26229,50,MK211374.1
6425,chr1,26622,26638,50,MK211374.1
6426,chr1,26867,26883,50,MK211374.1
6427,chr1,27736,27750,50,MK211374.1
6428,chr1,28176,28188,50,MK211374.1
6429,chr1,28509,28527,50,MK211374.1
6430,chr1,28725,28737,50,MK211374.1
6431,chr1,29543,29561,50,MK211374.1
6432,chr1,104,120,150,MK211374.1
6433,chr1,582,598,150,MK211374.1
6434,chr1,869,891,150,MK211374.1
6435,chr1,1148,1166,150,MK211374.1
6436,chr1,1252,1264,150,MK211374.1
6437,chr1,3662,3683,150,MK211374.1
6438,chr1,4330,4346,150,MK211374.1
6439,chr1,4670,4690,150,MK211374.1
6440,chr1,5226,5242,150,MK211374.1
6441,chr1,5511,5529,150,MK211374.1
6442,chr1,7373,7391,150,MK211374.1
6443,chr1,10452,10466,150,MK211374.1
6444,chr1,12303,12323,150,MK211374.1
6445,chr1,13046,13068,150,MK211374.1
6446,chr1,13395,13411,150,MK211374.1
6447,chr1,13844,13865,150,MK211374.1
6448,chr1,13867,13883,150,MK211374.1
6449,chr1,15299,15319,150,MK211374.1
6450,chr1,16410,16428,150,MK211374.1
6451,chr1,17124,17154,150,MK211374.1
6452,chr1,17993,18012,150,MK211374.1
6453,chr1,18174,18190,150,MK211374.1
6454,chr1,18728,18742,150,MK211374.1
6455,chr1,21529,21541,150,MK211374.1
6456,chr1,22471,22485,150,MK211374.1
6457,chr1,26149,26169,150,MK211374.1
6458,chr1,26871,26883,150,MK211374.1
6459,chr1,586,598,300,MK211374.1
6460,chr1,873,887,300,MK211374.1
6461,chr1,1152,1164,300,MK211374.1
6462,chr1,3662,3683,300,MK211374.1
6463,chr1,4672,4689,300,MK211374.1
6464,chr1,5230,5242,300,MK211374.1
6465,chr1,5511,5527,300,MK211374.1
6466,chr1,7373,7391,300,MK211374.1
6467,chr1,12307,12323,300,MK211374.1
6468,chr1,13047,13068,300,MK211374.1
6469,chr1,13845,13862,300,MK211374.1
6470,chr1,13867,13883,300,MK211374.1
6471,chr1,15299,15319,300,MK211374.1
6472,chr1,16412,16428,300,MK211374.1
6473,chr1,17126,17154,300,MK211374.1
6474,chr1,17993,18011,300,MK211374.1
6475,chr1,21529,21541,300,MK211374.1
6476,chr1,26149,26169,300,MK211374.1
6477,chr1,108,126,50,MK211375.1
6478,chr1,237,253,50,MK211375.1
6479,chr1,295,311,50,MK211375.1
6480,chr1,338,354,50,MK211375.1
6481,chr1,384,401,50,MK211375.1
6482,chr1,587,605,50,MK211375.1
6483,chr1,874,897,50,MK211375.1
6484,chr1,1153,1171,50,MK211375.1
6485,chr1,1253,1270,50,MK211375.1
6486,chr1,1327,1347,50,MK211375.1
6487,chr1,1516,1534,50,MK211375.1
6488,chr1,1901,1924,50,MK211375.1
6489,chr1,2422,2434,50,MK211375.1
6490,chr1,2712,2724,50,MK211375.1
6491,chr1,3099,3121,50,MK211375.1
6492,chr1,3320,3334,50,MK211375.1
6493,chr1,3413,3425,50,MK211375.1
6494,chr1,3681,3705,50,MK211375.1
6495,chr1,4572,4595,50,MK211375.1
6496,chr1,5328,5344,50,MK211375.1
6497,chr1,5547,5571,50,MK211375.1
6498,chr1,7445,7459,50,MK211375.1
6499,chr1,8256,8276,50,MK211375.1
6500,chr1,9304,9316,50,MK211375.1
6501,chr1,10488,10508,50,MK211375.1
6502,chr1,10771,10783,50,MK211375.1
6503,chr1,11057,11071,50,MK211375.1
6504,chr1,11084,11104,50,MK211375.1
6505,chr1,11471,11485,50,MK211375.1
6506,chr1,11793,11807,50,MK211375.1
6507,chr1,11850,11869,50,MK211375.1
6508,chr1,11956,11968,50,MK211375.1
6509,chr1,12341,12363,50,MK211375.1
6510,chr1,12463,12480,50,MK211375.1
6511,chr1,13084,13106,50,MK211375.1
6512,chr1,13369,13390,50,MK211375.1
6513,chr1,13432,13451,50,MK211375.1
6514,chr1,13882,13900,50,MK211375.1
6515,chr1,13903,13924,50,MK211375.1
6516,chr1,14502,14520,50,MK211375.1
6517,chr1,15337,15359,50,MK211375.1
6518,chr1,15844,15861,50,MK211375.1
6519,chr1,15881,15895,50,MK211375.1
6520,chr1,16137,16159,50,MK211375.1
6521,chr1,16448,16465,50,MK211375.1
6522,chr1,16874,16886,50,MK211375.1
6523,chr1,17162,17193,50,MK211375.1
6524,chr1,17382,17402,50,MK211375.1
6525,chr1,18031,18049,50,MK211375.1
6526,chr1,18186,18204,50,MK211375.1
6527,chr1,18210,18232,50,MK211375.1
6528,chr1,18520,18539,50,MK211375.1
6529,chr1,18762,18780,50,MK211375.1
6530,chr1,18828,18844,50,MK211375.1
6531,chr1,18979,18999,50,MK211375.1
6532,chr1,20416,20430,50,MK211375.1
6533,chr1,20854,20872,50,MK211375.1
6534,chr1,21877,21900,50,MK211375.1
6535,chr1,21915,21929,50,MK211375.1
6536,chr1,22641,22661,50,MK211375.1
6537,chr1,22962,22982,50,MK211375.1
6538,chr1,23133,23150,50,MK211375.1
6539,chr1,23275,23294,50,MK211375.1
6540,chr1,23311,23323,50,MK211375.1
6541,chr1,23670,23691,50,MK211375.1
6542,chr1,23693,23713,50,MK211375.1
6543,chr1,23943,23959,50,MK211375.1
6544,chr1,24593,24607,50,MK211375.1
6545,chr1,24663,24681,50,MK211375.1
6546,chr1,25129,25149,50,MK211375.1
6547,chr1,26037,26055,50,MK211375.1
6548,chr1,26188,26211,50,MK211375.1
6549,chr1,26249,26271,50,MK211375.1
6550,chr1,26663,26684,50,MK211375.1
6551,chr1,26909,26925,50,MK211375.1
6552,chr1,27779,27798,50,MK211375.1
6553,chr1,28226,28238,50,MK211375.1
6554,chr1,28559,28577,50,MK211375.1
6555,chr1,28775,28787,50,MK211375.1
6556,chr1,29593,29611,50,MK211375.1
6557,chr1,108,124,150,MK211375.1
6558,chr1,587,603,150,MK211375.1
6559,chr1,874,896,150,MK211375.1
6560,chr1,1257,1269,150,MK211375.1
6561,chr1,1331,1343,150,MK211375.1
6562,chr1,1902,1923,150,MK211375.1
6563,chr1,3101,3119,150,MK211375.1
6564,chr1,3683,3704,150,MK211375.1
6565,chr1,5549,5567,150,MK211375.1
6566,chr1,12341,12361,150,MK211375.1
6567,chr1,13086,13102,150,MK211375.1
6568,chr1,13433,13449,150,MK211375.1
6569,chr1,13885,13899,150,MK211375.1
6570,chr1,13905,13921,150,MK211375.1
6571,chr1,14504,14520,150,MK211375.1
6572,chr1,15342,15359,150,MK211375.1
6573,chr1,17162,17192,150,MK211375.1
6574,chr1,18212,18228,150,MK211375.1
6575,chr1,18766,18780,150,MK211375.1
6576,chr1,21879,21899,150,MK211375.1
6577,chr1,22962,22981,150,MK211375.1
6578,chr1,26191,26211,150,MK211375.1
6579,chr1,26666,26680,150,MK211375.1
6580,chr1,26913,26925,150,MK211375.1
6581,chr1,27783,27797,150,MK211375.1
6582,chr1,589,603,300,MK211375.1
6583,chr1,874,896,300,MK211375.1
6584,chr1,1903,1922,300,MK211375.1
6585,chr1,3101,3119,300,MK211375.1
6586,chr1,3683,3703,300,MK211375.1
6587,chr1,5549,5565,300,MK211375.1
6588,chr1,12345,12361,300,MK211375.1
6589,chr1,13086,13102,300,MK211375.1
6590,chr1,13905,13921,300,MK211375.1
6591,chr1,15345,15359,300,MK211375.1
6592,chr1,17164,17192,300,MK211375.1
6593,chr1,21880,21899,300,MK211375.1
6594,chr1,22966,22981,300,MK211375.1
6595,chr1,26191,26211,300,MK211375.1
6596,chr1,106,124,50,MK211376.1
6597,chr1,235,251,50,MK211376.1
6598,chr1,293,309,50,MK211376.1
6599,chr1,336,352,50,MK211376.1
6600,chr1,382,399,50,MK211376.1
6601,chr1,583,603,50,MK211376.1
6602,chr1,872,895,50,MK211376.1
6603,chr1,1151,1169,50,MK211376.1
6604,chr1,1251,1268,50,MK211376.1
6605,chr1,1329,1345,50,MK211376.1
6606,chr1,1514,1532,50,MK211376.1
6607,chr1,1899,1922,50,MK211376.1
6608,chr1,2420,2432,50,MK211376.1
6609,chr1,3097,3119,50,MK211376.1
6610,chr1,3318,3332,50,MK211376.1
6611,chr1,3411,3423,50,MK211376.1
6612,chr1,3679,3703,50,MK211376.1
6613,chr1,4568,4593,50,MK211376.1
6614,chr1,5126,5143,50,MK211376.1
6615,chr1,5292,5310,50,MK211376.1
6616,chr1,5326,5342,50,MK211376.1
6617,chr1,5545,5569,50,MK211376.1
6618,chr1,7439,7462,50,MK211376.1
6619,chr1,7690,7702,50,MK211376.1
6620,chr1,8254,8274,50,MK211376.1
6621,chr1,9153,9165,50,MK211376.1
6622,chr1,9302,9314,50,MK211376.1
6623,chr1,10486,10506,50,MK211376.1
6624,chr1,10769,10781,50,MK211376.1
6625,chr1,11055,11069,50,MK211376.1
6626,chr1,11082,11102,50,MK211376.1
6627,chr1,11469,11483,50,MK211376.1
6628,chr1,11791,11805,50,MK211376.1
6629,chr1,11954,11966,50,MK211376.1
6630,chr1,12339,12361,50,MK211376.1
6631,chr1,12461,12478,50,MK211376.1
6632,chr1,13082,13104,50,MK211376.1
6633,chr1,13367,13388,50,MK211376.1
6634,chr1,13430,13449,50,MK211376.1
6635,chr1,13880,13898,50,MK211376.1
6636,chr1,13903,13922,50,MK211376.1
6637,chr1,14500,14518,50,MK211376.1
6638,chr1,14946,14966,50,MK211376.1
6639,chr1,15335,15357,50,MK211376.1
6640,chr1,15517,15535,50,MK211376.1
6641,chr1,15842,15859,50,MK211376.1
6642,chr1,15879,15893,50,MK211376.1
6643,chr1,16135,16157,50,MK211376.1
6644,chr1,16446,16463,50,MK211376.1
6645,chr1,16872,16884,50,MK211376.1
6646,chr1,17160,17187,50,MK211376.1
6647,chr1,17378,17401,50,MK211376.1
6648,chr1,18029,18047,50,MK211376.1
6649,chr1,18184,18202,50,MK211376.1
6650,chr1,18208,18230,50,MK211376.1
6651,chr1,18518,18537,50,MK211376.1
6652,chr1,18760,18778,50,MK211376.1
6653,chr1,18826,18842,50,MK211376.1
6654,chr1,18977,18997,50,MK211376.1
6655,chr1,20390,20403,50,MK211376.1
6656,chr1,20414,20428,50,MK211376.1
6657,chr1,20793,20811,50,MK211376.1
6658,chr1,23762,23782,50,MK211376.1
6659,chr1,23982,24003,50,MK211376.1
6660,chr1,24632,24646,50,MK211376.1
6661,chr1,24702,24720,50,MK211376.1
6662,chr1,25168,25188,50,MK211376.1
6663,chr1,25563,25581,50,MK211376.1
6664,chr1,25708,25731,50,MK211376.1
6665,chr1,26075,26093,50,MK211376.1
6666,chr1,26226,26249,50,MK211376.1
6667,chr1,26287,26309,50,MK211376.1
6668,chr1,26702,26718,50,MK211376.1
6669,chr1,26834,26859,50,MK211376.1
6670,chr1,26947,26963,50,MK211376.1
6671,chr1,27533,27545,50,MK211376.1
6672,chr1,28341,28357,50,MK211376.1
6673,chr1,29119,29137,50,MK211376.1
6674,chr1,29335,29347,50,MK211376.1
6675,chr1,30153,30171,50,MK211376.1
6676,chr1,106,122,150,MK211376.1
6677,chr1,585,601,150,MK211376.1
6678,chr1,872,894,150,MK211376.1
6679,chr1,1151,1169,150,MK211376.1
6680,chr1,1255,1267,150,MK211376.1
6681,chr1,1900,1921,150,MK211376.1
6682,chr1,3099,3117,150,MK211376.1
6683,chr1,3681,3701,150,MK211376.1
6684,chr1,4570,4592,150,MK211376.1
6685,chr1,5547,5565,150,MK211376.1
6686,chr1,7440,7460,150,MK211376.1
6687,chr1,12339,12359,150,MK211376.1
6688,chr1,13084,13100,150,MK211376.1
6689,chr1,13431,13447,150,MK211376.1
6690,chr1,13883,13897,150,MK211376.1
6691,chr1,13903,13919,150,MK211376.1
6692,chr1,14504,14518,150,MK211376.1
6693,chr1,15335,15355,150,MK211376.1
6694,chr1,17160,17186,150,MK211376.1
6695,chr1,17380,17400,150,MK211376.1
6696,chr1,18210,18226,150,MK211376.1
6697,chr1,18764,18778,150,MK211376.1
6698,chr1,25716,25728,150,MK211376.1
6699,chr1,26229,26249,150,MK211376.1
6700,chr1,26836,26850,150,MK211376.1
6701,chr1,26951,26963,150,MK211376.1
6702,chr1,589,601,300,MK211376.1
6703,chr1,872,894,300,MK211376.1
6704,chr1,1155,1167,300,MK211376.1
6705,chr1,1901,1920,300,MK211376.1
6706,chr1,3099,3117,300,MK211376.1
6707,chr1,3681,3699,300,MK211376.1
6708,chr1,5547,5563,300,MK211376.1
6709,chr1,7442,7460,300,MK211376.1
6710,chr1,12343,12359,300,MK211376.1
6711,chr1,13084,13100,300,MK211376.1
6712,chr1,13903,13919,300,MK211376.1
6713,chr1,15339,15355,300,MK211376.1
6714,chr1,17162,17186,300,MK211376.1
6715,chr1,17380,17400,300,MK211376.1
6716,chr1,26229,26249,300,MK211376.1
6717,chr1,105,123,50,MK211377.1
6718,chr1,234,250,50,MK211377.1
6719,chr1,292,308,50,MK211377.1
6720,chr1,335,351,50,MK211377.1
6721,chr1,381,398,50,MK211377.1
6722,chr1,572,602,50,MK211377.1
6723,chr1,871,895,50,MK211377.1
6724,chr1,1150,1168,50,MK211377.1
6725,chr1,1250,1267,50,MK211377.1
6726,chr1,1328,1344,50,MK211377.1
6727,chr1,1513,1531,50,MK211377.1
6728,chr1,1898,1921,50,MK211377.1
6729,chr1,2419,2431,50,MK211377.1
6730,chr1,3096,3118,50,MK211377.1
6731,chr1,3317,3331,50,MK211377.1
6732,chr1,3410,3422,50,MK211377.1
6733,chr1,3678,3702,50,MK211377.1
6734,chr1,4567,4592,50,MK211377.1
6735,chr1,5129,5141,50,MK211377.1
6736,chr1,5291,5309,50,MK211377.1
6737,chr1,5325,5341,50,MK211377.1
6738,chr1,5544,5568,50,MK211377.1
6739,chr1,7225,7246,50,MK211377.1
6740,chr1,7689,7701,50,MK211377.1
6741,chr1,8253,8273,50,MK211377.1
6742,chr1,9301,9313,50,MK211377.1
6743,chr1,10485,10505,50,MK211377.1
6744,chr1,10768,10780,50,MK211377.1
6745,chr1,11054,11068,50,MK211377.1
6746,chr1,11081,11101,50,MK211377.1
6747,chr1,11468,11482,50,MK211377.1
6748,chr1,11790,11804,50,MK211377.1
6749,chr1,11953,11965,50,MK211377.1
6750,chr1,12338,12360,50,MK211377.1
6751,chr1,12454,12479,50,MK211377.1
6752,chr1,12643,12663,50,MK211377.1
6753,chr1,13081,13103,50,MK211377.1
6754,chr1,13366,13387,50,MK211377.1
6755,chr1,13429,13448,50,MK211377.1
6756,chr1,13879,13897,50,MK211377.1
6757,chr1,13900,13921,50,MK211377.1
6758,chr1,14499,14517,50,MK211377.1
6759,chr1,15334,15356,50,MK211377.1
6760,chr1,15516,15534,50,MK211377.1
6761,chr1,15601,15620,50,MK211377.1
6762,chr1,15841,15858,50,MK211377.1
6763,chr1,15878,15892,50,MK211377.1
6764,chr1,16134,16156,50,MK211377.1
6765,chr1,16445,16462,50,MK211377.1
6766,chr1,16871,16883,50,MK211377.1
6767,chr1,17159,17186,50,MK211377.1
6768,chr1,17377,17400,50,MK211377.1
6769,chr1,18028,18046,50,MK211377.1
6770,chr1,18207,18229,50,MK211377.1
6771,chr1,18517,18536,50,MK211377.1
6772,chr1,18759,18777,50,MK211377.1
6773,chr1,18825,18841,50,MK211377.1
6774,chr1,18976,18996,50,MK211377.1
6775,chr1,20389,20402,50,MK211377.1
6776,chr1,20413,20427,50,MK211377.1
6777,chr1,20792,20810,50,MK211377.1
6778,chr1,21873,21896,50,MK211377.1
6779,chr1,21911,21925,50,MK211377.1
6780,chr1,22509,22527,50,MK211377.1
6781,chr1,22637,22657,50,MK211377.1
6782,chr1,22868,22880,50,MK211377.1
6783,chr1,23268,23287,50,MK211377.1
6784,chr1,23304,23316,50,MK211377.1
6785,chr1,23663,23684,50,MK211377.1
6786,chr1,23686,23706,50,MK211377.1
6787,chr1,23936,23952,50,MK211377.1
6788,chr1,24586,24600,50,MK211377.1
6789,chr1,25122,25142,50,MK211377.1
6790,chr1,26030,26048,50,MK211377.1
6791,chr1,26181,26204,50,MK211377.1
6792,chr1,26242,26264,50,MK211377.1
6793,chr1,26657,26673,50,MK211377.1
6794,chr1,26902,26918,50,MK211377.1
6795,chr1,27774,27790,50,MK211377.1
6796,chr1,27887,27910,50,MK211377.1
6797,chr1,28552,28570,50,MK211377.1
6798,chr1,28768,28780,50,MK211377.1
6799,chr1,29586,29604,50,MK211377.1
6800,chr1,105,121,150,MK211377.1
6801,chr1,584,600,150,MK211377.1
6802,chr1,871,894,150,MK211377.1
6803,chr1,1150,1168,150,MK211377.1
6804,chr1,1254,1266,150,MK211377.1
6805,chr1,1899,1920,150,MK211377.1
6806,chr1,3098,3116,150,MK211377.1
6807,chr1,3680,3700,150,MK211377.1
6808,chr1,4569,4591,150,MK211377.1
6809,chr1,5546,5564,150,MK211377.1
6810,chr1,7232,7244,150,MK211377.1
6811,chr1,12338,12358,150,MK211377.1
6812,chr1,12459,12477,150,MK211377.1
6813,chr1,13083,13099,150,MK211377.1
6814,chr1,13430,13446,150,MK211377.1
6815,chr1,13882,13896,150,MK211377.1
6816,chr1,13902,13918,150,MK211377.1
6817,chr1,14501,14517,150,MK211377.1
6818,chr1,15334,15354,150,MK211377.1
6819,chr1,15602,15620,150,MK211377.1
6820,chr1,17159,17185,150,MK211377.1
6821,chr1,17379,17399,150,MK211377.1
6822,chr1,18209,18225,150,MK211377.1
6823,chr1,18763,18777,150,MK211377.1
6824,chr1,21875,21895,150,MK211377.1
6825,chr1,22868,22880,150,MK211377.1
6826,chr1,26184,26204,150,MK211377.1
6827,chr1,26906,26918,150,MK211377.1
6828,chr1,27888,27910,150,MK211377.1
6829,chr1,588,600,300,MK211377.1
6830,chr1,871,893,300,MK211377.1
6831,chr1,1154,1166,300,MK211377.1
6832,chr1,1900,1919,300,MK211377.1
6833,chr1,3098,3116,300,MK211377.1
6834,chr1,3680,3698,300,MK211377.1
6835,chr1,5546,5562,300,MK211377.1
6836,chr1,12342,12358,300,MK211377.1
6837,chr1,12461,12477,300,MK211377.1
6838,chr1,13083,13099,300,MK211377.1
6839,chr1,13902,13918,300,MK211377.1
6840,chr1,15338,15354,300,MK211377.1
6841,chr1,17161,17185,300,MK211377.1
6842,chr1,17379,17399,300,MK211377.1
6843,chr1,21876,21895,300,MK211377.1
6844,chr1,26184,26204,300,MK211377.1
6845,chr1,27890,27908,300,MK211377.1
6846,chr1,107,125,50,MK211378.1
6847,chr1,236,252,50,MK211378.1
6848,chr1,294,310,50,MK211378.1
6849,chr1,337,353,50,MK211378.1
6850,chr1,383,400,50,MK211378.1
6851,chr1,584,604,50,MK211378.1
6852,chr1,873,896,50,MK211378.1
6853,chr1,1152,1170,50,MK211378.1
6854,chr1,1252,1269,50,MK211378.1
6855,chr1,1330,1346,50,MK211378.1
6856,chr1,1515,1533,50,MK211378.1
6857,chr1,1900,1923,50,MK211378.1
6858,chr1,2421,2433,50,MK211378.1
6859,chr1,3098,3120,50,MK211378.1
6860,chr1,3319,3333,50,MK211378.1
6861,chr1,3412,3424,50,MK211378.1
6862,chr1,3680,3704,50,MK211378.1
6863,chr1,4569,4594,50,MK211378.1
6864,chr1,5293,5311,50,MK211378.1
6865,chr1,5327,5343,50,MK211378.1
6866,chr1,5546,5570,50,MK211378.1
6867,chr1,7440,7463,50,MK211378.1
6868,chr1,7691,7703,50,MK211378.1
6869,chr1,8255,8275,50,MK211378.1
6870,chr1,9154,9166,50,MK211378.1
6871,chr1,9303,9315,50,MK211378.1
6872,chr1,10487,10507,50,MK211378.1
6873,chr1,10770,10782,50,MK211378.1
6874,chr1,11056,11070,50,MK211378.1
6875,chr1,11083,11103,50,MK211378.1
6876,chr1,11470,11484,50,MK211378.1
6877,chr1,11792,11806,50,MK211378.1
6878,chr1,11955,11967,50,MK211378.1
6879,chr1,12340,12362,50,MK211378.1
6880,chr1,12462,12479,50,MK211378.1
6881,chr1,13083,13105,50,MK211378.1
6882,chr1,13368,13389,50,MK211378.1
6883,chr1,13431,13450,50,MK211378.1
6884,chr1,13881,13899,50,MK211378.1
6885,chr1,13904,13923,50,MK211378.1
6886,chr1,14501,14519,50,MK211378.1
6887,chr1,15336,15358,50,MK211378.1
6888,chr1,15518,15536,50,MK211378.1
6889,chr1,15603,15622,50,MK211378.1
6890,chr1,15843,15860,50,MK211378.1
6891,chr1,15878,15902,50,MK211378.1
6892,chr1,16136,16158,50,MK211378.1
6893,chr1,16447,16464,50,MK211378.1
6894,chr1,16873,16885,50,MK211378.1
6895,chr1,17161,17192,50,MK211378.1
6896,chr1,18030,18048,50,MK211378.1
6897,chr1,18185,18203,50,MK211378.1
6898,chr1,18209,18231,50,MK211378.1
6899,chr1,18519,18538,50,MK211378.1
6900,chr1,18761,18779,50,MK211378.1
6901,chr1,18827,18843,50,MK211378.1
6902,chr1,18978,18998,50,MK211378.1
6903,chr1,20391,20404,50,MK211378.1
6904,chr1,20415,20429,50,MK211378.1
6905,chr1,20794,20812,50,MK211378.1
6906,chr1,21594,21610,50,MK211378.1
6907,chr1,21877,21897,50,MK211378.1
6908,chr1,22639,22659,50,MK211378.1
6909,chr1,22870,22882,50,MK211378.1
6910,chr1,23271,23285,50,MK211378.1
6911,chr1,23306,23318,50,MK211378.1
6912,chr1,23665,23686,50,MK211378.1
6913,chr1,23938,23954,50,MK211378.1
6914,chr1,24001,24021,50,MK211378.1
6915,chr1,24588,24602,50,MK211378.1
6916,chr1,24658,24676,50,MK211378.1
6917,chr1,25124,25144,50,MK211378.1
6918,chr1,25520,25538,50,MK211378.1
6919,chr1,25665,25688,50,MK211378.1
6920,chr1,26032,26050,50,MK211378.1
6921,chr1,26183,26206,50,MK211378.1
6922,chr1,26244,26266,50,MK211378.1
6923,chr1,26659,26675,50,MK211378.1
6924,chr1,26791,26816,50,MK211378.1
6925,chr1,26903,26919,50,MK211378.1
6926,chr1,27489,27501,50,MK211378.1
6927,chr1,28297,28313,50,MK211378.1
6928,chr1,29075,29093,50,MK211378.1
6929,chr1,29291,29303,50,MK211378.1
6930,chr1,30109,30127,50,MK211378.1
6931,chr1,107,123,150,MK211378.1
6932,chr1,586,602,150,MK211378.1
6933,chr1,873,895,150,MK211378.1
6934,chr1,1152,1170,150,MK211378.1
6935,chr1,1256,1268,150,MK211378.1
6936,chr1,1901,1922,150,MK211378.1
6937,chr1,3100,3118,150,MK211378.1
6938,chr1,3682,3702,150,MK211378.1
6939,chr1,4571,4593,150,MK211378.1
6940,chr1,5548,5570,150,MK211378.1
6941,chr1,7441,7461,150,MK211378.1
6942,chr1,12340,12360,150,MK211378.1
6943,chr1,13085,13101,150,MK211378.1
6944,chr1,13432,13448,150,MK211378.1
6945,chr1,13884,13898,150,MK211378.1
6946,chr1,13904,13920,150,MK211378.1
6947,chr1,14503,14519,150,MK211378.1
6948,chr1,15336,15356,150,MK211378.1
6949,chr1,15604,15622,150,MK211378.1
6950,chr1,15880,15894,150,MK211378.1
6951,chr1,17163,17191,150,MK211378.1
6952,chr1,18211,18227,150,MK211378.1
6953,chr1,18765,18779,150,MK211378.1
6954,chr1,21878,21896,150,MK211378.1
6955,chr1,22870,22882,150,MK211378.1
6956,chr1,25673,25685,150,MK211378.1
6957,chr1,26186,26206,150,MK211378.1
6958,chr1,26793,26807,150,MK211378.1
6959,chr1,590,602,300,MK211378.1
6960,chr1,873,895,300,MK211378.1
6961,chr1,1156,1168,300,MK211378.1
6962,chr1,1902,1921,300,MK211378.1
6963,chr1,3100,3118,300,MK211378.1
6964,chr1,3682,3700,300,MK211378.1
6965,chr1,5548,5564,300,MK211378.1
6966,chr1,7443,7461,300,MK211378.1
6967,chr1,12344,12360,300,MK211378.1
6968,chr1,13085,13101,300,MK211378.1
6969,chr1,13904,13920,300,MK211378.1
6970,chr1,15340,15356,300,MK211378.1
6971,chr1,17163,17191,300,MK211378.1
6972,chr1,26186,26206,300,MK211378.1
6973,chr1,110,128,50,MN908947.3
6974,chr1,237,253,50,MN908947.3
6975,chr1,295,311,50,MN908947.3
6976,chr1,333,358,50,MN908947.3
6977,chr1,587,605,50,MN908947.3
6978,chr1,776,796,50,MN908947.3
6979,chr1,802,818,50,MN908947.3
6980,chr1,873,893,50,MN908947.3
6981,chr1,1931,1952,50,MN908947.3
6982,chr1,4395,4415,50,MN908947.3
6983,chr1,4995,5015,50,MN908947.3
6984,chr1,5568,5588,50,MN908947.3
6985,chr1,5618,5636,50,MN908947.3
6986,chr1,6350,6373,50,MN908947.3
6987,chr1,7454,7466,50,MN908947.3
6988,chr1,8341,8362,50,MN908947.3
6989,chr1,8363,8377,50,MN908947.3
6990,chr1,10840,10852,50,MN908947.3
6991,chr1,10992,11010,50,MN908947.3
6992,chr1,11385,11397,50,MN908947.3
6993,chr1,12025,12037,50,MN908947.3
6994,chr1,13153,13175,50,MN908947.3
6995,chr1,13501,13520,50,MN908947.3
6996,chr1,13950,13972,50,MN908947.3
6997,chr1,13974,13993,50,MN908947.3
6998,chr1,14570,14586,50,MN908947.3
6999,chr1,16206,16228,50,MN908947.3
7000,chr1,16285,16301,50,MN908947.3
7001,chr1,16939,16955,50,MN908947.3
7002,chr1,17233,17257,50,MN908947.3
7003,chr1,17450,17471,50,MN908947.3
7004,chr1,17668,17688,50,MN908947.3
7005,chr1,18098,18118,50,MN908947.3
7006,chr1,18255,18273,50,MN908947.3
7007,chr1,18277,18301,50,MN908947.3
7008,chr1,18591,18607,50,MN908947.3
7009,chr1,18643,18663,50,MN908947.3
7010,chr1,18833,18849,50,MN908947.3
7011,chr1,20460,20474,50,MN908947.3
7012,chr1,20481,20499,50,MN908947.3
7013,chr1,20923,20939,50,MN908947.3
7014,chr1,21296,21314,50,MN908947.3
7015,chr1,21321,21339,50,MN908947.3
7016,chr1,21650,21670,50,MN908947.3
7017,chr1,22172,22193,50,MN908947.3
7018,chr1,23201,23215,50,MN908947.3
7019,chr1,23487,23508,50,MN908947.3
7020,chr1,23561,23582,50,MN908947.3
7021,chr1,23601,23621,50,MN908947.3
7022,chr1,24858,24870,50,MN908947.3
7023,chr1,26201,26219,50,MN908947.3
7024,chr1,26352,26375,50,MN908947.3
7025,chr1,26823,26848,50,MN908947.3
7026,chr1,28064,28086,50,MN908947.3
7027,chr1,28305,28317,50,MN908947.3
7028,chr1,28707,28725,50,MN908947.3
7029,chr1,29226,29240,50,MN908947.3
